GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"RUA PROF MENDES PIMENTEL, 85,SAO PAULO, SAO PAULO - BRASIL","152147138304000041","152","147","138304","00","0041",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","194","143",RUA PROF MENDES PIMENTEL,"85","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6185378","-46,4817541"
"RUA JOSE ARIGO, 268,SAO PAULO, SAO PAULO - BRASIL","232015420581000134","232","015","420581","00","0134",IQ,PQC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","204","126",RUA JOSE ARIGO,"268","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5658425","-46,457932"
"RUA UM (JARDIM PEROLA II), 2,SAO PAULO, SAO PAULO - BRASIL","245187506834000004","245","187","506834","00","0004",CT,CTI,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","120",RUA UM (JARDIM PEROLA II),"2","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5894895","-46,3827563"
"RUA AGOSTINHO DE MAGALHAES, 73,SAO PAULO, SAO PAULO - BRASIL","152190791520000049","152","190","791520","00","0049",SM,SRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","235","149",RUA AGOSTINHO DE MAGALHAES,"73","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6178364","-46,4726862"
"RUA JOAO LAFINUR, 433,SAO PAULO, SAO PAULO - BRASIL","154187235377000077","154","187","235377","00","0077",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","265","144",RUA JOAO LAFINUR,"433","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6062538","-46,4868724"
"AVENIDA SAPOPEMBA, 10843,SAO PAULO, SAO PAULO - BRASIL","152056178241000132","152","056","178241","00","0132",SB,SAP,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","495","138",AVENIDA SAPOPEMBA,"10843","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,613346","-46,50351"
"RUA JOSE ARIGO, 234,SAO PAULO, SAO PAULO - BRASIL","232015420581000133","232","015","420581","00","0133",IQ,PQC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","204","125",RUA JOSE ARIGO,"234","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5658425","-46,457932"
"RUA LAGOA DA BARRA, 152,SAO PAULO, SAO PAULO - BRASIL","230157701637000008","230","157","701637","00","0008",IQ,JBO,"1",S,S,ZMIS,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","350","153",RUA LAGOA DA BARRA,"152","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5455006","-46,4442837"
"RUA LUIZA DE JESUS FERREIRA, 499,SAO PAULO, SAO PAULO - BRASIL","194088710075000058","194","088","710075","00","0058",SM,IGU,"2",S,S,ZEUA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","316","141",RUA LUIZA DE JESUS FERREIRA,"499","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,597077","-46,4392194"
"RUA EGIDIO ALVES DA COSTA, 290,SAO PAULO, SAO PAULO - BRASIL","155305222410000145","155","305","222410","00","0145",SB,SAP,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","97","126",RUA EGIDIO ALVES DA COSTA,"290","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,6011098","-46,5175312"
"RUA ALVARO DO PRADO, 96,SAO PAULO, SAO PAULO - BRASIL","152273716022000064","152","273","716022","00","0064",SM,SRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","101","84",RUA ALVARO DO PRADO,"96","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6264219","-46,4688252"
"RUA FRANCISCO LOURENCO, 5,SAO PAULO, SAO PAULO - BRASIL","152266727130000120","152","266","727130","00","0120",SM,SRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","198","163",RUA FRANCISCO LOURENCO,"5","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6222419","-46,4676084"
"RUA DOUTOR ARMILLO, 300,SAO PAULO, SAO PAULO - BRASIL","155118022632000232","155","118","022632","00","0232",SB,SAP,"2",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","603","4000",RUA DOUTOR ARMILLO,"300","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,6000314","-46,5240582"
"RUA CACHOEIRA DE MINAS, 465,SAO PAULO, SAO PAULO - BRASIL","152150037915000065","152","150","037915","00","0065",SM,SMT,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","96","84",RUA CACHOEIRA DE MINAS,"465","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6197695","-46,4799125"
"RUA UM(JARDIM PEROLA II), 5,SAO PAULO, SAO PAULO - BRASIL","245187506834000005","245","187","506834","00","0005",CT,CTI,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","127",RUA UM(JARDIM PEROLA II),"5","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5894895","-46,3827563"
"RUA UM (JARDIM PEROLA II), 10,SAO PAULO, SAO PAULO - BRASIL","245187506834000009","245","187","506834","00","0009",CT,CTI,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","127",RUA UM (JARDIM PEROLA II),"10","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5894895","-46,3827563"
"RUA BANDEIRA DAS ESMERALDAS, 185,SAO PAULO, SAO PAULO - BRASIL","152030636908000075","152","030","636908","00","0075",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","224","125",RUA BANDEIRA DAS ESMERALDAS,"185","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,6152632","-46,5068426"
"RUA LIBERATO BARROSO, 513,SAO PAULO, SAO PAULO - BRASIL","152147118176000039","152","147","118176","00","0039",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","150",RUA LIBERATO BARROSO,"513","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6181623","-46,4823427"
"RUA UM (JARDIM PEROLA II), 11,SAO PAULO, SAO PAULO - BRASIL","245187506834000010","245","187","506834","00","0010",CT,CTI,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","124",RUA UM (JARDIM PEROLA II),"11","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5894895","-46,3827563"
"RUA SEM DENOMINACAO (J. MARJONEL), 66,SAO PAULO, SAO PAULO - BRASIL","192186231622000016","192","186","231622","00","0016",IT,IPA,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","420","467",RUA SEM DENOMINACAO (J. MARJONEL),"66","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,8493151","-46,6986141"
"RUA MANUEL QUIRINO DE MATTOS, 811,SAO PAULO, SAO PAULO - BRASIL","152086730467000021","152","086","730467","00","0021",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","192","171",RUA MANUEL QUIRINO DE MATTOS,"811","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,6101482","-46,497112"
"RUA UM (JARDIM PEROLA II), 6,SAO PAULO, SAO PAULO - BRASIL","245187506834000006","245","187","506834","00","0006",CT,CTI,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","118",RUA UM (JARDIM PEROLA II),"6","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5894895","-46,3827563"
"RUA UM (JARDIM PEROLA II), 19,SAO PAULO, SAO PAULO - BRASIL","245187506834000017","245","187","506834","00","0017",CT,CTI,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","30","124",RUA UM (JARDIM PEROLA II),"19","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5894895","-46,3827563"
"RUA ANDRE MOLINA, 127,SAO PAULO, SAO PAULO - BRASIL","154186422002000047","154","186","422002","00","0047",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","310","138",RUA ANDRE MOLINA,"127","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6057991","-46,4863089"
"RUA ALVARO DO PRADO, 86,SAO PAULO, SAO PAULO - BRASIL","152273716022000066","152","273","716022","00","0066",SM,SRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","101","84",RUA ALVARO DO PRADO,"86","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6263553","-46,4688879"
"RUA UM (JARDIM PEROLA II), 15,SAO PAULO, SAO PAULO - BRASIL","245187506834000014","245","187","506834","00","0014",CT,CTI,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","305",RUA UM (JARDIM PEROLA II),"15","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5894895","-46,3827563"
"ESTRADA DA COLONIA, 120,SAO PAULO, SAO PAULO - BRASIL","194049051829000003","194","049","051829","00","0003",SM,PQC,"1",S,S,"99","0",,,"0","0",S,QA,"99",,,"0","0",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","8932","34611",ESTRADA DA COLONIA,"120","0","0","0",,U,,S,LOTE NAO ENCONTRADO.,LOTE CANCELADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,8277867","-46,7299764"
"RUA UM (JARDIM PEROLA II), 12,SAO PAULO, SAO PAULO - BRASIL","245187506834000011","245","187","506834","00","0011",CT,CTI,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","128",RUA UM (JARDIM PEROLA II),"12","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5894895","-46,3827563"
"RUA EGIDIO ALVES DA COSTA, 282,SAO PAULO, SAO PAULO - BRASIL","155305222410000146","155","305","222410","00","0146",SB,SAP,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","178","126",RUA EGIDIO ALVES DA COSTA,"282","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,6011408","-46,517407"
"RUA LUIZA DE JESUS FERREIRA, 275,SAO PAULO, SAO PAULO - BRASIL","194088710075000059","194","088","710075","00","0059",SM,IGU,"1",S,S,ZEUA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","267","147",RUA LUIZA DE JESUS FERREIRA,"275","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5970126","-46,4391971"
"RUA FRANCOLINO PEREIRA, 313,SAO PAULO, SAO PAULO - BRASIL","194166224154000092","194","166","224154","00","0092",SM,IGU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","231","129",RUA FRANCOLINO PEREIRA,"313","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6011584","-46,4399231"
"RUA OSWALDO BRANDAO, 145,SAO PAULO, SAO PAULO - BRASIL","230157107484000007","230","157","107484","00","0007",IQ,JBO,"1",S,S,ZMIS,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","250","320",RUA OSWALDO BRANDAO,"145","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5457966","-46,4444465"
"RUA ALVARO DO PRADO, 90,SAO PAULO, SAO PAULO - BRASIL","152273716022000065","152","273","716022","00","0065",SM,SRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","83",RUA ALVARO DO PRADO,"90","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6264293","-46,4689202"
"AVENIDA SAPOPEMBA, 10837,SAO PAULO, SAO PAULO - BRASIL","152056178241000131","152","056","178241","00","0131",SB,SAP,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","375","138",AVENIDA SAPOPEMBA,"10837","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132649","-46,5033461"
"RUA ARROIO SARANDI, 65,SAO PAULO, SAO PAULO - BRASIL","237140454958000194","237","140","454958","00","0194",CT,CTI,"2",S,S,ZEIS-2,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2000",RUA ARROIO SARANDI,"65","0","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5798942","-46,4133322"
"RUA ANDRE MOLINA, 26,SAO PAULO, SAO PAULO - BRASIL","154187422002000074","154","187","422002","00","0074",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","338","173",RUA ANDRE MOLINA,"26","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6060381","-46,4872671"
"RUA BANDEIRA DAS ESMERALDAS, 189,SAO PAULO, SAO PAULO - BRASIL","152030636908000076","152","030","636908","00","0076",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","131","125",RUA BANDEIRA DAS ESMERALDAS,"189","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,6151374","-46,5069364"
"RUA FRANCOLINO PEREIRA, 277,SAO PAULO, SAO PAULO - BRASIL","194166224154000095","194","166","224154","00","0095",SM,IGU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","261","127",RUA FRANCOLINO PEREIRA,"277","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6010708","-46,4400352"
"ESTRADA U (JBO), 2200,SAO PAULO, SAO PAULO - BRASIL","243022429074000284","243","022","429074","00","0284",IQ,JBO,"1",S,S,ZPDS,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2109",ESTRADA U (JBO),"2200","0","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5792585","-46,430086"
"RUA ANDRE MOLINA, 22,SAO PAULO, SAO PAULO - BRASIL","154187422002000075","154","187","422002","00","0075",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","173",RUA ANDRE MOLINA,"22","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6060392","-46,4873235"
"RUA JOAO LAFINUR, 427,SAO PAULO, SAO PAULO - BRASIL","154187235377000076","154","187","235377","00","0076",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","345","144",RUA JOAO LAFINUR,"427","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6062371","-46,4869237"
"RUA PROF MENDES PIMENTEL, 80,SAO PAULO, SAO PAULO - BRASIL","152147138304000042","152","147","138304","00","0042",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","127","143",RUA PROF MENDES PIMENTEL,"80","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6186018","-46,4820852"
"RUA SEM DENOMINACAO (J. MARJONEL), 74,SAO PAULO, SAO PAULO - BRASIL","192186231622000017","192","186","231622","00","0017",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","173","117",RUA SEM DENOMINACAO (J. MARJONEL),"74","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,8493151","-46,6986141"
"RUA DOMINGOS COUTINHO, 313,SAO PAULO, SAO PAULO - BRASIL","194166224138000093","194","166","224138","00","0093",SM,IGU,"2",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","129","129",RUA DOMINGOS COUTINHO,"313","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6016029","-46,441231"
"RUA ANDRE MOLINA, 133,SAO PAULO, SAO PAULO - BRASIL","154186422002000048","154","186","422002","00","0048",SM,SMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","138",RUA ANDRE MOLINA,"133","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6056638","-46,4862517"
"AVENIDA RAGUEB CHOHFI, 3762,SAO PAULO, SAO PAULO - BRASIL","194177090441000045","194","177","090441","00","0045",SM,IGU,"2",S,S,ZEU,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"14",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","46","458",AVENIDA RAGUEB CHOHFI,"3762","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5950001","-46,4494541"
"RUA TARDE DE BRISA, 211,SAO PAULO, SAO PAULO - BRASIL","153201509213000050","153","201","509213","00","0050",SB,SAP,"2",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","10848",RUA TARDE DE BRISA,"211","2","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,6175803","-46,499279"
"RUA DOMINGOS ATAIDE, 60,SAO PAULO, SAO PAULO - BRASIL","169021328391030000","169","021","328391","03","0000",CL,VAN,"2",,S,ZEIS-2,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5226",RUA DOMINGOS ATAIDE,"60","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2022","1","-23,6245704","-46,7453369"
"RUA GERALDO LEITE DOS SANTOS, 261,SAO PAULO, SAO PAULO - BRASIL","168282606731010000","168","282","606731","01","0000",CL,CLM,"2",,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","512",RUA GERALDO LEITE DOS SANTOS,"261","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2022","1","-23,6362332","-46,7667999"
